company,job_title,location,salary,company_size,company_founded,company_type,company_industry,company_sector,company_revenue,job_description
Manvision Consulting4.3 ★,Business Analyst (Senior/Leader),Perth,"$45,490",Unknown,--,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,"Business process, requirements mapping and guidance to business analystsKey responsibilitiesEnsure quality of business requirements, functional and non-functional requirements, specifications, and recommendations for proposed solutions, where the outputs will have a measurable impact on profitability and / or effectiveness of clientIdentify alternative solutions, assess feasibility, recommend approaches, contribute to evaluating factors and prioritise requirements, working with internal and external stakeholdersGuide the use of and apply industry standard analysis techniques to uncover client requirements, such as data flow modelling, use-case analysis, workflow analysis, functional decomposition analysis, data modelling and object modellingGuide the use of and apply relevant business analysis tools and techniques to perform solution analysis and design; this could include but not limited to:Requirements gathering and managementEnterprise analysisRequirements elicitationProcess analysisSolution assessments and validationIdentify the impact of external factors on business requirements and manage the investigation and application of changes to program and project scopeConstruct business cases, including analysis and documentation of options, financial assessments, and risksLiaise across the business ensuring requirements are fully understood, change impact is managed and solutions are fit-for-purposeEnhance the documentation of test cases and quality of solution testing to ensure that they meet the requirements of business and client standards, including integration testing, system testing, regression testing and UATJob Type: Full-timeSchedule:Monday to FridayWork Location: In personApplication Deadline: 21/11/2023Show moreReport"
Access Analytic,Senior Business Analyst – Planning and Forecasting,Perth,,,,,,,,"Working at Access Analytic  Access Analytic is a world-famous consulting and training company that specialises in providing amazing Power BI, Excel and complimentary solutions in areas such as financial modelling, reporting, dashboards, data analytics and training for medium and large companies.  We have a client base that is the envy of our competitors covering most of Perth’s top companies.  Come and do something you love where you will be treated like part of the family! What we offer  We are a nimble, low “red-tape”, highly professional but fun organisation. We pride ourselves on our expertise and being the type of people that want to help clients solve their problems.  Our Senior Business Analyst remuneration packages includes a great bonus scheme, additional holidays based on length of service, high spec laptop, phone allowances, plus free access to an on-site pool & gym.  Our bonus scheme means that the best analysts and consultants could earn significant amounts in addition to their base salary, which makes for an incredibly competitive package.  For the right candidate this could be a path to becoming your own boss with an ownership stake in the business. Applications  To apply, please send your CV, covering letter (and samples of your work) to info@accessanalytic.com.au  For further enquiries, call Jeff Robson on +61 8 6210 8500.  Only those who are eligible to work in Australia already should apply (we cannot sponsor you, unfortunately). Applications from recruitment agents are not generally considered – your fees are too high! Senior Business Analyst – Planning and Forecasting The Role  Do you love financial modelling, Excel, and Power BI? Do you love variety, learning new things and independence? Then come and maximise your skills by working with us on a variety of projects and clients.  We are looking for highly professional, highly skilled, and motivated individuals who would relish the challenge of providing financial models, and budgeting/forecasting solutions that are integrated with Power BI to a variety of world-class clients.  As a partner of SolverGlobal, Microsoft’s preferred solution for budgeting and forecasting, we’re looking for people who want to provide clients with easy-to-use solutions that simplify their processes and deliver amazing insights from their data.  Reporting to the Directors, you will be responsible for delivering client consulting assignments, ensuring they are delivered on time, on budget and in accordance with best practices.  Mandatory 3+ years’ experience in a budgeting/forecasting or management accounting role within a medium or large organisation. Alternatively, you may have worked in a client-facing or consulting role within a Big 4 or 2nd tier accounting firm. Highly advanced skills in Excel, and financial modelling. If you are still using VLOOKUP, this role is not for you! You should already be confident with SUMIFS, XLOOKUP, LET, dynamic array formulas, Power Query, and Pivot Tables. This is a client-facing consulting role, so we are looking for more than just technical skills – you need to be comfortable talking to clients, calling them, attending client functions, and dealing professionally with clients of all levels. Confidence in providing the highest quality professional service to a wide client base. This role involves extensive client contact so highly developed written and verbal English communication skills are essential. You also need to be comfortable with the idea of contacting clients, visiting them on your own, and managing your own time. A friendly personality with the natural ability to form strong relationships with clients. We are looking for people our clients will naturally love to work with time and time again! A desire to develop yourself, learn and grow, plus the ability to handle multiple projects with conflicting demands at once. Highly Desirable Technical qualification: e.g. Microsoft Certified Professional, Chartered Accountancy: CPA/CA or other related postgraduate qualifications Previous experience with cloud corporate performance management or budgeting/forecasting solutions An extensive network of Perth business contactsReport"
Pilbara Minerals,"Senior Business Analyst, Corporate Planning & Reporting",Perth,"$102,616",1 to 50 Employees,--,Company - Public,--,--,Unknown / Non-Applicable,"Great People, Great Company, Great Future.  We’re a great Australian success story, having rapidly grown to be a major player in the global lithium market. Our Pilgangoora Project is one of the largest, hard-rock lithium operations in the world.  THE OPPORTUNITY:  Reporting to the Manager, Corporate and Reporting, the primary responsibility of the Senior Business Analyst - Corporate Planning and reporting role within the FP&A team is to support the group & corporate function through planning and performance monitoring, with the primary responsibility of coordinating key inputs into the yearly budgets and quarterly forecasts across the group, to deliver actionable insights and analysis that enable the business to manage key operational and financial risks and deliver the business plan.  As the custodian of the corporate model, this role will be the key integration point for operational and corporate inputs and drive improvements across key value driver inputs and end to end flow of information through the budgeting/forecasting process.  This is a permanent full-time (Monday to Friday) position based at our West Perth office.  Key responsibilities include but are not limited to:  Lead the development of and standardisation of financial input to the yearly budget and quarterly forecast process including performance against Key Performance Indicators and benchmarks. As the custodian of the corporate model, you will be expected to have strong modelling skills and drive improvements in the end-to-end budgeting/forecasting process. Good understanding of key value drivers and flow of information through the value chain Support consolidation of key forecasting inputs e.g. Diesel, FX, changes to key contract inputs Assist in the building of a best-in-class FP&A function including reporting, systems, processes, and procedures. Champion and drive process improvement initiatives to improve process efficiency and ensure standardisation. Support analysis of monthly and quarterly financial and operational results delivering meaningful performance metrics in which stakeholders can make informed decisions to drive business improvement. Perform commercial evaluation and analysis to help make informed recommendations on key decisions as required.  ABOUT YOU:  Tertiary qualified professional in a business/finance related field, with proven commercial acumen. Strong financial modelling experience and analytical skills. Proficient in data analysis and interpretation and PowerPoint skills Creates a culture of continuous improvement, accountability, and delivery of value-add results. Enthusiastic, confident self-starter with strong collaboration skills. Strong business awareness, and commercial mindset. Big 4, consulting background preferred. Excellent communication skills and strong interpersonal skills  WHAT WE OFFER  Excellent remuneration package and eligible to participate in the company’s performance incentive scheme. Paid Parental Leave Paid Community Leave Competitive Remuneration Career opportunity  WHAT WE STAND FOR  Great people Think, do, achieve Safety matters Quality products Valuing our partners Making a difference in the world  PROMOTING DIVERSITY  Pilbara Minerals recognises that talented people come from diverse backgrounds, who can contribute to our successes in different ways. We are an Equal Opportunity Employer and strongly recommend women and Australian indigenous people to apply.  OUR RECRUITMENT PROCESS  As part of our recruitment process, we require a pre-employment medical, drug and alcohol screen and a National Police Clearance.  Shortlisting for this role will commence immediately.  We respectfully request agencies not to forward unsolicited resumes unless requested.  ACKNOWLEDGEMENT OF COUNTRY  Pilbara Minerals respectfully acknowledges the Nyamal and Kariyarra People of the Pilbara, and the Whadjuk Noongar People of the Perth region who are the traditional owners and first people of these lands. We would like to pay respect to the Elders past, present and emerging for they hold the memories, the traditions, the culture and hopes of the Nyamal, Kariyarra and Whadjuk Noongar Peoples.  If you are interested in learning more about Pilbara Minerals or registering for future opportunities, please visit our website www.pilbaraminerals.com.auShow moreReport"
PRA4.0 ★,Data & Analytics Manager- Perth,Perth,"$84,367",1 to 50 Employees,2004,Company - Private,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),"Position Overview:  As a Data & Analytics Manager, you will play a pivotal role in our data-centric strategy. You will lead a team responsible for collecting, analysing, and translating data into actionable insights. Your work will have a direct impact on our Clients business decisions and long-term success.  Key Responsibilities:  Manage a team of data analysts, Data Engineers and data scientists. Develop and implement data analytics strategies to drive business objectives. Collaborate with various departments to identify data requirements and KPIs. Oversee data collection, processing, and analysis. Present data-driven insights to senior management and stakeholders. Monitor and improve data quality, integrity, and security. Stay updated on industry trends and emerging data technologies. Qualifications: Bachelor's or Master's degree in a related field (e.g., Data Science, Statistics, Business Analytics). Proven experience in data management and analytics. Strong leadership and team management skills. Excellent data visualisation and reporting skills. Proficiency with data analytics tools and software (e.g., Excel, Python, Tableau). Knowledge of data governance and privacy regulations (e.g., GDPR). Strong problem-solving and communication skills. What We Offer:  Competitive salary and benefits package. A collaborative and innovative work environment. Opportunities for professional development and growth. The chance to make a real impact through data-driven decision-making.  How to Apply:  If you're passionate about data, analytics, and making a difference in a dynamic company, we'd love to hear from you. Please submit your resume and a cover letter.  MUST BE LOCATED IN PERTH WA.Show moreReport"
Michael Page4.4 ★,Senior Business Analyst (Finance),Perth,"$130,000",201 to 500 Employees,--,Company - Private,Security & Protective,Management & Consulting,Unknown / Non-Applicable,"Work for an ASX-listed business Mentorship from a dynamic leadership team About Our Client A proud Australian communications company, our client has been in service for over 30 years and has become a market leader in that time, winning numerous national awards. Due to company growth, the team is now seeking to hire a Senior Business Analyst on a permanent basis. Job Description Reporting into the Finance Director, the key duties of this role will include;  Driving annual business strategy processes Interpret and analyse data to provide insights relating to performance Develop reporting against business cases Prepare written and verbal reports, business cases, proposals etc Financial modelling Leading a team of Junior Business Analysts The Successful Applicant The successful candidate will have a commercial background across Financial Analyst, Business Analyst or Commercial Analyst roles, with prior exposure to financial modelling.  Key traits will also include;  CA/CPA Qualified Experience leading a small team Excellent stakeholder relations/business partner skills - ability to liaise with a variety of stakeholders What's on Offer As well as the opportunity to work for a local Australian ASX-listed business, the successful candidate will be provided with;  Internal growth and leadership opportunities On-site gym, cafe and parking Mentorship from a dynamic leadership teamShow moreReport"
Imerys3.7 ★,Accountant/ Cost and Production Analyst,Three Springs,"$95,896",10000+ Employees,1880,Company - Public,Machinery Manufacturing,Manufacturing,$2 to $5 billion (USD),"Job location: Three Springs, Australia Created moment: August 28, 2023 Job reference: REQ - 07520 The Company The world’s leading supplier of mineral-based specialty solutions for industry with 14,000 employees, operations in more than 40 countries, and €4.3 billion in revenue in 2022. Imerys delivers high-value-added, functional solutions to a great number of sectors, from processing industries to consumer goods. The Group draws on its understanding of applications, technological knowledge and expertise in material science to deliver solutions by beneficiating its mineral resources, synthetic minerals and formulations. Imerys’ solutions contribute essential properties to customers’ products and their performance, including heat resistance, hardness, conductivity, opacity, durability, purity, lightness, filtration, absorption and water repellency. Imerys is determined to develop responsibly, in particular by fostering the emergence of environmentally-friendly products and processes. If you want to grow your skills and develop your career, find out more at www.imerys.com The Position Accountant/ Cost and Production Analyst Job Summary Responsible for general ledger & Month-end close activities. Ensure accounting data accuracy. Ensure that transactions have been properly accounted for and accurately reflect the company accounting process. At a plant level, ensure consistent standard cost calculations and monitoring, provide financial data to support the site Manager/ Hub controller. RESPONSIBILITIES Perform all regular accounting processes and month-end close activities(journal entries, balance sheet reconciliations) Justify general ledger accounts regularly Responsible for statutory filings(GST, FBT, country by country, income tax with EY review, mining returns) Reconcile statutory and management books Monitor regulatory changes of accounting and taxes Perform account reconciliations Netting/ Intragroup reconciliations and payments Perform tax declarations and new tax schemes implementation Blue book - Internal Control procedures management and application on site Local banking controls, Management authority rules and relationship with local bank Cash management and pooling requests Calculate and update standard costs Responsible for fixed assets & physical stock reconciliation with EPR Update actual unit costs in ERP for inventory valuation Perform plant production and inventory monthly reconciliation Oversee accounting ledger and correct cost centres/ accounts Determine accruals to be booked in ERP Extract data from ERP, fill energy tabs, mine & inventory information review monthly plant and mine costs reports with site manager Provide financial data(standard costs, production cost,etc) and ad hoc report Design formalize internal control procedure for stock(general ledger) EDUCATION A bachelor’s degree in accounting is the minimum requested but profile who also has earned a master’s degree in accounting/ finance area EXPERIENCE5 years minimum general ledger accountings experience, autonomous for closing books Good knowledge of accounting principles (Australian Accounting Standards, IFRS), Australian statutory & tax requirements LANGUAGES: Proficient in English Position Type Full time and Permanent Only technical issues will be monitored through the below inbox: recruiting.support@ imerys.com  PLEASE DO NOT SUBMIT RESUMES OR APPLICATIONS TO THIS EMAIL, AS THEY WILL NOT BE REVIEWED.  To ensure fairness and legal compliance in our recruitment processes, only applications received through the online application process will be considered. IMERYS is an Affirmative Action and Equal Opportunity Employer and it is our policy to not discriminate against any employee or applicant for employment because of race, color, religion, sex, national origin, age, marital status, sexual orientation, gender identity, genetic information, disability, veteran status, or any other status protected by federal, state or local laws.Show moreReport"
Unite Resourcing,Business Analyst - Naval Base,Australia,"$90,000",Unknown,--,Company - Private,--,--,Unknown / Non-Applicable,"Ongoing PERM Role Up to $100k per annum Monday to Friday, 38 hours per week   Unite Resourcing is a leading labour hire and recruitment company specialising in the mining, civil and construction industry. We are currently seeking a Business Analyst to join our clients team based in Naval base on a PERMANENT basis.  Are you a dynamic and analytical thinker with a passion for driving business success through data and insights? If so, we have the perfect opportunity for you. We are seeking a dedicated and experienced Business Analyst to join our team and play a pivotal role in supporting our senior management and stakeholders in making strategic decisions.  Role Overview: As a Business Analyst, you will be responsible for providing analytical support to senior management and acting as a key business partner for various internal and external stakeholders. Your role will encompass financial and operational analysis, as well as strategic support to guide management decisions.  Salary Range: $80,000 to $100,000 per annum Location: Naval Base Roster: Monday to Friday Department/Division: Business Process/Cement  Role Requirements: To be considered for this position, you should meet the following requirements: A degree or diploma in Commerce, Actuarial Science, Finance, Accounting, or an equivalent field. Previous experience in a similar role. Ability to get to Naval Base each day Skills, Knowledge, and Personal Attributes: To excel in this role, you should possess the following skills, knowledge, and personal attributes: Advanced proficiency in MS Office applications, particularly Excel, Outlook, and Word. Strong communication skills, both oral and written, including negotiation and influencing abilities. The capacity to establish effective working relationships with stakeholders at various levels, both internally and externally. Exceptional communication and presentation skills for conveying data to both financial and non-financial stakeholders. Well-developed strategic acumen, problem-solving skills, and decision-making capabilities. The ability to work effectively under pressure and manage multiple tasks. High-level time management and prioritization skills. Strong technical analytical skills.  If you are ready to take on this challenging and rewarding role, please apply with your resume and a cover letter outlining your relevant experience and skills. Join the team and be a crucial part of our company's success.  Call or email Cass on (08) 6389 2110 or email cass@uniteresourcing.com.au  Please note, on this occasion, I will only be accepting applicants based in Perth, Western Australia.  Apply today!Show moreReport"
EllisKing,Senior Business Analyst,Perth,,,,,,,,"The company:Our client is a world-class company committed to the technological development of their operations. Over the years they have maintained a successful and sustainable growth strategy aimed at the diversification and improvement of their assets thus returning to their shareholders and employees alike the benefits of a high- performing group The opportunity:The Senior Business Analyst is responsible for analysing and designing asset management business processes and systems and for interfacing with key stakeholders to gather business requirements. Your responsibilities will include mapping business processes, designing, configuring and testing systems solutions and preparing functional specifications and user documents. You will also be responsible for maintaining business processes and data models, facilitating workshops and advising junior analysts. Selection Criteria:Ideally you will be tertiary qualified in information and communication technology and have substantial experience working as a business analyst. You will also need to have an industry certificate e.g. TOGAF, BPMN. To ensure your success you will need to have high-level business process and design skills, solid data modelling capability and be able to develop good stakeholder relationships, influencing and negotiating outcomes and facilitating workshops. Your excellent organisational skills will see you secure this role. #Medium term contract with strong possibility of extension. #Competitive Rate. #Excellent working conditions with the possibility of working one day a week from home. Applications: For additional information please contact Vivian Simonelli on 0408 998 458 or Stuart King on 0438 754 480. Reference Number: 2021542. www.ellisking.com.auReport"
Karara Mining Ltd2.5 ★,Business Analyst / Management Accountant,Perth,"$102,616",51 to 200 Employees,2007,Company - Private,--,--,Unknown / Non-Applicable,"With an expected mine life of 30+ years, it will underpin a long-term iron ore business and provide sustainable benefits to the regional community in which we operate. The operation includes a large open pit mine, complex ore processing and beneficiation plant and significant infrastructure and logistics networks.  We are seeking an experienced Business Analyst/Management Accountant to join our Perth finance team. This position involves significant input into the month end process including accounting support for our Rail and Port departments, running the SAP month end close process and consolidation of the financial result via excel based reporting models. Other requirements of the role include the provision of accounting support during the annual budgeting process, the ongoing maintenance and development of management reporting / accounting models and providing general support to the Principal Commercial Analyst and the Financial Controller.  To be successful in the role you will have resource industry experience, strong excel and business modelling skills, excellent verbal and written communication skills, a high attention to detail and strong organisational skills with the ability to progress multiple tasks simultaneously. This role may require some ad hoc travel to our mine site.   Key responsibilities and deliverables:  Month end journals, cost allocations and accruals for Port and Rail departments, product inventory valuation and impairment testing, production physicals updates and deferred stripping calculations, running of SAP system month end routines. Prepare Management reports and perform cost analysis for Port and Rail departments Prepare CGAAP and AGAAP Management reports and maintain master version of month end models Prepare tri-monthly P&L forecast Provide assistance to internal site stakeholders with cost analysis and cost review preparation. Interface with external auditors for relevant areas. This involves the provision and explanation of supporting documentation and associated accounting applications.. Provide support to the Principal Commercial Analyst with budgeting / forecasting and general adhoc reporting requirements, which are often significant. Provide accounting support to the Financial Controller and Chief Financial Officer as required. Examples would be data collation and analysis, assistance with completing and submitting regulatory information requests etc. Provide support and assistance to Port and Rail departments with annual budget preparation   Essential requirements and key experience;  A Commerce, Business or Accounting degree WA C Class Drivers Licence A minimum 5 years of experience in resource industry with a solid background in Finance, Management Accounting or a similar Business Analyst role ERP System knowledge/experience (SAP System experience advantageous) National Police Clearance Permanent work rights in Australia Apply NowShow moreReport"
HAYS3.6 ★,Senior Business Analyst,Perth,,5001 to 10000 Employees,1968,Company - Private,HR Consulting,Human Resources & Staffing,$2 to $5 billion (USD),"Senior Business Analysts Needed Senior Business Analyst (6 month rolling contract) Location: North Of The River and on site Job Description: We are currently seeking a highly experienced Senior Business Analyst to join one of our clients in the higher education sector and help support the implementation of the new and upgraded applications. In this role, you will be responsible for the full lifecycle business analysis work, collaborating with stakeholders to gather and analyse business requirements, develop use cases and business process models, and prioritise requirements. Key Responsibilities: Gather and analyse business requirements for new and upgraded applications, working closely with stakeholders to understand their needs and priorities. Develop and maintain comprehensive business requirements documents (BR's), clearly documenting the purpose, scope, functionality, and non-functional requirements of the applications. Collaborate with stakeholders to define and prioritise requirements through workshops, surveys, and data analysis. Create and manage requirements traceability matrices (RTMs) to track the relationships between requirements and other project artefacts. Support the development and testing of new and upgraded applications by clarifying requirements, reviewing design documents, and testing applications. Providing training and support to users on new and upgraded applications, including the development of training materials, conducting training sessions, and addressing user questions. Monitor and evaluate the performance of new and upgraded applications, collecting feedback from users and working with stakeholders to identify and implement improvements. Identify and recommend process and application improvements by analysing existing business processes and developing solutions. Requirements: Tertiary qualification in a relevant discipline (Business or a degree in Information Systems or similar) with subsequent experience, or equivalent combination of relevant experience and/or education/training. Demonstrated understanding of current and emerging HR/Payroll issues and IT business processing solutions in a large complex organisation. Knowledge of the Alesco Human Resources Information System or similar HR information system. Excellent communication skills, with the ability to organise and present information in a concise and understandable format for various audiences. Strong relationship-building skills, with the ability to establish and maintain professional relationships. Effective decision-making and problem-solving abilities, including the capability to investigate and analyse key issues and develop practical solutions. Proficient in planning and managing resources to optimise services and operations. Experience working in a high-performance team culture, promoting quality teamwork and positive outcomes. What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV or email ben.swindells@hays.com.au #2820418Show moreReport"
WorkPac Group3.3 ★,Cost Analyst,Perth,"$112,442",201 to 500 Employees,1995,Company - Private,"Staffing, Recruitment & Subcontracting",Human Resources & Staffing,$2 to $5 billion (USD),"Perth based with adhoc site travel Monday to Friday roster 12 month duration with potential for extension  About our client: Rio Tinto operates the worlds largest integrated portfolio of iron ore assets. These assets include a world-class, integrated network of 15 iron ore mines, four port facilities, a 1,700 kilometre rail network and related infrastructure. Rio Tinto are expanding operations in the Pilbara to epic proportions while introducing next generation technologies to deliver greater efficiency, lower production costs and improved health, safety and environmental performance.  About the Role: We are seeking experienced Cost Analysts to join the team at Rio Tinto based in Perth. This position will be working a Monday to Friday roster with adhoc site travel required. This role will be for a 12 month duration and have potential to extend.  Responsibilities and Duties: Report and provide cost analysis support on assigned delivery portfolio and on individual projects. Ensure compliance to the project controls guidelines and procedures by the project owners team. Manage cost assessments and carry out valuations on larger projects, and ensure timely and accurate cost validation, and valuation process. Facilitate project review meetings and update cost management tools and systems. Assist in maintaining the integrity of integrated project cost reports . Support development of regular cost and change management reports, including professional analysis and commentary. Assist in the development and update of project cashflow forecasting and estimates at completion. Supports compliance with standardised processes, systems and tools . Maintain the relationship with contracting and project planning stakeholders to provide an informed forecast of the project. Collaborate with the planners/schedulers, contracts and estimating groups to ensure that implications of changes are well articulated and understood. Assist with analysing and reporting implications of changes to the annual plan and forecast. Provide technical support to project stakeholders Provide an independent assessment of the projects progress and estimate at completion  Skills & Experience Required: Engineering or QS qualifications Must have experience of working in a cost role on a large project for at least 5 years Must have experience of working on a large mining project and dealing with multiple project at one time. Experience with PrismG2 and advanced level skills in a recognised software system Good level excel spreadsheet skills to verify & crosscheck data accuracy across systems Familiarity with running reports for extraction of information from SAP Must be a self-starter to drive and work with minimal supervision Ability to work in a tight schedule to meet reporting cut offs Has to be team player to able to work closely with project members cutting across levels 5+ years of experience in project controls delivery. About WorkPac The WorkPac Group is Australias largest privately owned workforce services business with over 1.3 million registered candidates. We offer tailored solutions in recruitment, skills and career development across Mining, Construction, Healthcare and more. Our consistent promise to both candidates and clients is that choosing WorkPac is always a Good Move.  How to Apply: Click on the Apply button or for more information please contact: WorkPac Principal Sara Mason on 08 9201 6243 quoting the below reference number. RioTintoProfessional Job Reference Number: 7469J2023429 8 Please be aware that proof of COVID-19 vaccination may apply in accordance with Public Health Orders, State Health Directions and/or site-specific Health and Safety requirements. At WorkPac, we recognise we are strengthened by diversity. We are committed to providing a work environment in which everyone is included, treated fairly and with respect. We are an Equal Opportunity employer and we encourage applications from women and Indigenous people.Show moreReport"
Wood Recruitment3.4 ★,Senior Business Analyst,Western Australia,,1 to 50 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"Our client, a renowned organisation in the industry, is seeking a highly skilled Senior Business Analyst to join their dynamic team. With a strong commitment to driving business growth and delivering strategic financial analysis, our client offers an exciting opportunity to be part of a forward-thinking organization that values innovation and excellence. What you'll be doing: Developing financial models and conducting feasibility analysis for complex strategic projects Providing oversight to project accountants and ensuring adherence to budgeting and forecasting procedures Leading the coordination of budget and forecast processes, including stakeholder engagement and scenario modeling Analyzing financial and non-financial data to drive informed decision-making Owning and maintaining the organization's business model and project costing Collaborating with key stakeholders and participating in audits and compliance activities What you'll need: Proven experience in financial analysis, budgeting, and forecasting Strong analytical skills with the ability to translate data into actionable insights Proficiency in developing and maintaining financial models Excellent communication and presentation skills to effectively convey findings and recommendations Ability to collaborate and build relationships with internal and external stakeholders Knowledge of reporting standards, audit requirements, and compliance regulations What's in it for you: Opportunity to work with a renowned organisation and contribute to its strategic growth Professional development and career advancement opportunities Competitive salary and benefits package How to apply: To complete your application for this position please click on the ""APPLY"" button below. Online applications are preferred however for a confidential enquiry please call 08 9221 8122.Show moreReport"
Argon & Co.4.5 ★,Analyst | Manufacturing & Supply Chain,Perth,"$75,000",201 to 500 Employees,2001,Company - Private,Business Consulting,Management & Consulting,$25 to $50 million (USD),"About Us:  We are Argon & Co, a global management consultancy that specialises in operations strategy and transformation. Our expertise spans the manufacturing, supply chain, procurement, logistics, warehouse automation and distribution network optimisation, working together with clients to transform their businesses and generate real change. We care about each other and our clients. We enjoy working together and our business is founded on a supportive culture. We foster an inclusive culture driven by the diversity of our employees and flat structure management to encourage collaboration and contribution from the whole team.  About the role:  We are looking for someone who loves solving problems, simplifying the complex, and has a genuine interest in manufacturing, engineering, logistics and supply chain planning. The primary role of an Analyst will be to work as part of a team engaged with a client in a business improvement project, using a combination of the Argon toolkit, creative thinking, and good business practice.  Our flat structure and dynamic approach will give you the opportunity to be part of an exciting and fast-growing business. Some interstate travel may be required.  How you will spend your time:  Analysing data, diagnostics of processes and presenting solutions to clients Challenging and sense checking, understanding no data is ever perfect, however, finding the underlying story behind the noise Translating detailed analysis, into digestible insights and summaries for stakeholders, not losing sight of the end goal and wider picture Statistical knowledge and large dataset management through excel, Power Bi or other tools Challenging what level of detail is required to answer a question with confidence and relevance Working face-to-face with clients supporting transformational initiatives Working with a team of talented colleagues who are supportive and make work fun You will work across a number of industries, portfolios and geographies You will drive your career and learning through your work experience and development offered by Argon & Co.  What we offer:  Unlimited leave: With the company closing during Christmas so everyone can take a well-deserved end of year break 15 days for you: To focus on career progression, personal development, business interests, charitable time or important one-off life activities 30 days “Team Development”: Each year we invest up to 30 days in developing you and the business. Mostly this time will be invested with the entire team together, training and working towards our strategic goals. An element of this may also be completed one to one or through external coaching and mentoring Great Performance Bonus: attractive annual performance bonus and monthly profit share scheme Free tickets to SCG and Allianz Stadium sporting events Make your day incentive: Use up to $250 to positively impact your teams day Corporate sponsored monthly and quarterly team social events: A mixture of fun and charitable work. We are an equal opportunity employer committed to equity, diversity and social inclusion. We encourage Aboriginal and Torres Strait Islander people, people from culturally and linguistically diverse backgrounds, and people with disabilities to apply.  For further information or to request any reasonable adjustments during the recruitment process please contact careers.australia@argonandco.com. What you will need succeed:  A degree in Engineering, Business Studies, Economics, Sciences, or another numerical/analytical field Outstanding analytical capability Able to manage large amounts of data and understanding of the packages used to prepare and process data: Microsoft Excel, Word, Power point, etc. Competency in BI tools is an advantage Entrepreneurial flair A passion for the Retail and Food & Beverage sectors. Ambitious career plans, willingness to constantly learn Strong communication skills, able to communicate to all levels of stakeholderShow moreReport"
Rystad Energy3.8 ★,Senior market analyst Supply Chain Research,Perth,"$96,831",501 to 1000 Employees,2004,Company - Private,Energy & Utilities,"Energy, Mining, Utilities",Unknown / Non-Applicable,"Senior market analyst Supply Chain Research The Opportunity We are looking for a candidate with a strong academic track record and a background from either working in the oil and gas industry as a market analyst or strategy from either an oilfield services company, consultancy, financial institution or O&G procurement. The person will be responsible and lead the overall development of Rystad Energy’s supply chain research for Oceania, with a special focus on offshore and onshore services including but not limited to rigs, FPSOs, EPCI, subsea, well services. The work will pertain in analysis demand and supply of services and equipment, its impact of prices and costs, and how these services is also utilized in low carbon markets (CCUS, Hydrogen, Renewables). The successful candidate will maintain and develop our databases and products, by collecting primary data from the market, writing market reports, presenting our market views, support external clients, and working closely with our business development and marketing teams. The candidate will contribute to the entire data value chain, from data gathering, processing and analysis, to synthesizing and presenting results. Analysts are the backbone of the company and are responsible for our databases and reports, which are used by clients around the world. The analyst department consists of five groups: Oil and Gas, Renewable and Power, Commodity Markets, Energy Systems and Supply Chain. The candidate will report into the Supply Chain team which is responsible for Rystad Energy’s research and analyses of the global supply chain industry, spanning all energy markets and service segments such as rigs, vessels, subsea, well services, seismic, engineering, fabrication and maintenance. The position will be located in Perth. Your Key Responsibilities Lead the company’s regional research Cover the different offshore and oilfield service markets: rigs, FPSOs, subsea, well services and EPCI. Gather, process, analyze and synthesize information from multiple sources Track capacity, supply and demand from operators and suppliers Collect and forecast market pricing and analyze its cost impacts Deliver value to suppliers, procurement departments, financial community and other stakeholders Develop, maintain, and optimize data collection and processing workflows Contribute to and write client commentaries and reports Participate in external and internal presentations Contribute to sales and business development Engage with clients to demonstrate our research and analyses and build primary research relationships Maintain and expand the network of primary intelligence sources in the oil and gas industry and the wider energy industry Travel when needed for research trips, client engagement, and business development support Skills & Attributes for Your Success Excellent working knowledge and understanding of the broad energy service market Ability to conduct market sizing and forecasting analysis for service markets along with supply and pricing drivers Excellent analytical and problem-solving skills with a hands-on attitude Strong academic track record in relevant education field (e.g. marine engineering, mechanical engineering, petrolelum engineering, finance, data science) 5-10 years of relevant experience in an oilfield service company, consultancy financial institution or O&G operator Self-motivated, proactive and independent as well as a strong team player Ability to present and defend market views and research at public events or client sites Solid proficiency in Excel and PowerPoint Strong communication skills, both verbal and written Strong interest in or direct work experience in the energy sector Fluent in English; other languages are a plus We Offer A global company well recognized within the energy space for its high levels of competence and independence A diverse, dynamic, and international highly skilled working environment Competitive compensation and benefits Career development and international relocation opportunities Being part of a quickly expanding global businessShow moreReport"
