company,job_title,location,salary,company_size,company_founded,company_type,company_industry,company_sector,company_revenue,job_description
Healthcare Professionals Group3.7 ★,Logistics Analyst,Ryde,"$100,000",Unknown,--,Company - Private,--,--,Unknown / Non-Applicable,"Benefits  Supportive team, flexible working environment with good leadership. Close to public transport and access to street parking. Opportunity to work collaboratively on projects within logistics.  About the company  A global healthcare company focused on delivering innovative and advanced surgical solutions boasting a culture of support and strong leadership.   About the opportunity  In this role you will be responsible for managing all inbound and 3PL activities, including analysis and optimisation of logistics.   Duties  Manage day to day inbound shipping and logistics coordination. 3PL relationship and resourcing management. Coordination of international forwarding and customs processes. Container scheduling. Updating and maintaining stock movements ensuring visibility. Support the planning team. Monthly and weekly reporting. Inventory control and coordination. Coordinate destruction process and monthly disposals. Invoice and data analysis. Supply Chain and Logistics process analysis, mapping and improvement.  Skills and Experience  Logistics and inventory coordination experience within the healthcare or FMCG industry is essential. Experience in managing a third party logistics provider is essential. International freight forwarding experience coordinating imports and exports is highly advantageous. Excellent communication and organisation is essential. Analytical with a high attention to detail. Experience in coordinating projects and network expansion is highly desirable. Strong SAP experience and reporting. Process mapping and improvements across supply chain and logistics.  Culture  Friendly, supportive and busy environment, offering strong leadership and flexibility.   How to Apply  Click apply or contact Michelle Vermaak on 02 8877 8760 for a confidential discussion. Job details Location East Ryde Salary $90,000 to $110,000 + super. Job Type Full Time Ref BH-38846 Contact Michelle Vermaak Contact email Email Michelle Contact phone +61 2 8877 8760 Posted about 1 year agoShow moreReport"
Anton Murray Consulting4.7 ★,Senior Data Analyst - Data Service Client Delivery team,Sydney,"$103,235",1 to 50 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"Sydney Asset Management Permanent The Senior Data Service Analyst role sits within the Data as a Service Client Delivery team and is responsible for support and delivery of Data as a Service. The role performs day-to-day oversight of Data as a Service-related reporting services that are produced by the offshore hub location. The Senior Data Service Analyst will interact directly with Australian-based clients to ensure a high-quality service delivery experience, by responding to client queries and resolving issues. The successful candidate will work on service optimisation and change management tasks for designated clients, and prepare and participate in service review meetings, workshops, and system demonstrations. Areas of responsibilities Service Delivery Support the delivery of all data as a service product to Australian clients. Develop and maintain relationships with clients to ensure provision of high level of service Oversight responsibilities for Data Service activity based in our global operations hub, and/or in AU Technical contact point for clarification and resolution of reporting queries received from the hub location or the client, and main point of contact for resolution of issues with IT support teams. Projects & Change Support client change control aimed at developing, extending, or improving the existing service received by the client Support new activity setup and onboarding activities Help define business specification documents, create test & implementation plans, support and maintain project governance documents Contributive responsibilities Deliver service to our clients accurately and on time, thus reinforcing and building client relationships, leading to new business opportunities Ensure operational risk is captured and addressed, securing our functional capabilities Technical skills and experience Experience working within the middle office, investment and performance analysis, or fund accounting environment Understanding of data system architecture and systems such as MapR, Hadoop, and AB initio Strong practical understanding of Data Certification and the controls required to ensure accurate and complete data delivery Strong practical understanding of ABOR and IBOR with multiple instrument types, including derivatives and how they should be treated within investment accounting and performance measurement Qualifications Tertiary qualification Industry-specific qualifications such as CIPM, CFA, etc desirable.Show moreReport"
Zone IT Solutions4.4 ★,Fraud & Financial Crime Systems Analyst,Sydney,"$94,188",1 to 50 Employees,2012,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,"We are looking for Fraud & Financial Crime Systems Analyst to join a project. You will be part of a large support team who will be providing IT support to a large user base organization.  Requirements:  Demonstrated experience in information systems and/or data & analytics in the financial services industry. Excellent data interpretation and analytical skills. Demonstrated SQL data & analytics experience, with SAS experience highly regarded. Groovy (JAVA) coding experience, including the ability to build/ modify internal data mapping sheets (desirable but not required). UNIX operating system commands experience. Knowledge of banking payments systems. A consultative and collaborative approach with well-developed stakeholder engagement and communication skills. Strong creative problem-solving capabilities with a flexible approach, and the ability to think outside the box to find tailored solutions. The ability to thrive and excel in an ever-evolving industry.  Benefits: About Us Zone IT Solutions is Australia based Recruitment Company. We specialize in Digital, ERP and larger IT Services. We offer flexible, efficient and collaborative solutions to any organization that requires IT, experts. Our agile, agnostic and flexible solutions will help you source the IT Expertise you need. Our delivery Offices are in Melbourne, Sydney and India. If you are looking for new opportunities; please share your profile at Careers@zoneitsolutions.com or contact us at 0434189909 Also follow our LinkedIn page for new job opportunities and more. Zone IT Solutions is an equal opportunity employer and our recruitment process focuses on essential skills and abilities. We welcome applicants from a diverse range of backgrounds, including Aboriginal and Torres Strait Islander peoples, people from culturally and linguistically diverse (CALD) backgrounds and people with disabilities.Show moreReport"
AFL Recruitment,Technical Analyst -Legal Technology/Ediscovery (Law Firm),Sydney,"$102,500",Unknown,--,Company - Private,--,--,Unknown / Non-Applicable,"Technical (Data) Analyst- Legal Technology/Ediscovery(Law Firm)  **YOUR better future....NOW** LAW+TECH. Leading-edge 'tech visionary' pioneering firm. A+ mentors/training. Visible career path-UP. Life friendly+Work Flexibility. $75,000-$130,000+ Benefits. Sydney. YOUR NEW EMPLOYER Our client is a premier multi-award winning international law firm at the cutting edge of innovation+ technology-a proven innovation leader. It is the Employer of Choice for industry -leading top legal + legal tech professionals Australia+world-wide. YOUR NEW ROLE/CAREER As a key member of this winning legal technology team, being led+mentored by industry-leading expert senior legal technologists, you will love the challenge +rewards of providing technical solutions and cost effective legal technology services to both internal lawyers and external clients in respect of litigation and corporate matters. In particular, you will be: Electronically processing data (to support ediscovery/legal reviews); Administering, maintaining, updating electronic/hardcopy document management workflows /Ringtail database to ensure document integrity and security; Trouble-shoot complex, problematic data; Consulting/advising both clients and Partners on technical issues related to database, electronic discovery, virtual data room, document review and document management; Project managing from A to Z [scoping/planning/costing/scheduling/risk assessment+ implementation]+ project delivering on time. Contribute+share ideas for new strategic legal tech initiatives; Act as a technical coach/mentor to lawyers/clients.  WHAT’S IN IT FOR YOU? Be part of a STAND-OUT international 'futuristic' law firm with an enviable reputation; Unrivalled mentorship/training/development+ opportunity to work alongside top calibre industry leading legal technologists; Technically stimulating+ engaging full-spectrum role within a vibrant, open and supportive team environment; Enviable career advancement opportunities long-term; Life-friendly practices+ Lots of staff benefits (gym,discounts,social/sporting/community activities etc). Future-proof your career-continually evolving +expanding niche.  WHO YOU ARE We are interested in hearing from you if you: have an Information Technology/Computer Science degree/diploma and/or Law OR similar qualifications relating to legal information management or legal technology; have 2+ years experience in information management/information technology gained in a law firm/accounting firm OR legal technology/litigation services provider; have proven experience using data processing tools eg EDT, Nuix Workstation/similar; have strong knowledge of web technology, databases (preferably MS Access, Excel, SQL Server, HTML, XML, PowerPoint and MS Project) , windows, legal processes and document management; are deadline driven with high attention to detail +time prioritisation skills; have outstanding communication+ people skills.  REFERENCE: MARIA YUN (0403322119)Show moreReport"
Jacobs4.0 ★,Section Leader - Digital Advisory and Advanced Data & Analytics (ANZ),Sydney,,10000+ Employees,1947,Company - Public,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),"Our People & Places Solutions business – reinforces our drive to improve the lives of people everywhere and epitomizes the ""why"" of what we do – the tremendous positive impact and value our solutions bring to our communities and society as a whole. From facilities delivering life-saving therapies and ensuring clean water to enabling the connection of people through all modes of transportation and providing access to technology – we're integrating a multitude of these solution elements to build the smart environments of tomorrow.  Start your Jacobs career with a company that inspires and empowers you to deliver your best work so you can evolve, grow and succeed – today and into tomorrow.  Your Impact: At Jacobs, we know that when it comes to a world that’s smarter, more connected and more sustainable, digital solutions are an important thread linking it all together. In our digital advisory work, we’re leveraging innovative technologies and big data analytics to solve the world’s most critical challenges. From shaping the safer cities of tomorrow, to protecting against climate change – we’re combining diverse talents with deep client-application experience and digital intelligence to deliver solutions that connect people and places with the means to work smarter and live better, and make an enduring, positive difference in the world. We have been on a remarkable journey of transformation. Transitioning from being a professional services provider across engineering, design, and construction to becoming a global solutions advisor and provider, with digital capabilities at our core. As our clients navigate digital transformation and growing cyber risks, we have positioned ourselves at the forefront of this growth, adding capabilities, products, and tools to serve a growing set of clients. Due to this extraordinary development, we are seeking an inspirational leader to contribute excellent advisory along with driving operational brilliance for the Digital Advisory and Advanced Data & Analytics (DA/ADA) section across the Australia and New Zealand region. The (DA/ADA) practices are a key platform to transformation and growth to both the Digital Solutions business as well as the broader ANZ organisation, and effective leadership of this group will ensure continued growth of this offering. The successful candidate can be based in any of the offices in the following ANZ locations - Perth, Melbourne, Sydney, Brisbane, Auckland, Wellington, Christchurch. Here’s What You’ll Need: In this role, you will have the fantastic opportunity to lead a high performing team with an established pipeline of work and existing customer relationships. While supporting the Director of Operations, you will lead and develop the Digital Advisory and Advanced Data & Analytics section within the Digital Solutions business in ANZ. Utilising your tertiary qualification/s, and relevant professional services/consulting experience, you will demonstrate your stellar record of accomplishment in building genuine client relationships, contributing to business growth, and showcasing your strategic mindset. In this position, your focus will be on: Nurturing and empowering your team, including coaching and mentoring employees with an aim to support professional development. Exemplifying outstanding guidance and people management skills that seamlessly align with Jacobs’ cultural priorities and values. Providing strategic direction for the (DA/ADA) section, including planning and implementation. Clearly and effectively communicating your vision that aligns with Jacobs’ goals and mission. Staying abreast of industry trends and maintaining a curious mind to drive sound commercial decision making. Jacobs. A world where you can. At Jacobs, we support your personal life and career journeys. From our inclusive employee networks to our positive mental health champions, we're committed to driving a culture of caring where you can be you. With safety and flexibility always top of mind, we've gone beyond traditional ways of working to help you uncover a working arrangement that delivers the flexibility, tools and space to maximise your potential. We're the 2023 winners of the Consult Australia People First Award for our suite of employee benefits that support all our employees in all stages of their personal and professional lives. For the 6th consecutive year, we've been named an Employer of Choice for Gender Equality by the Workplace Gender Equality Agency (Australia). In New Zealand, we're a founding member of The Diversity Agenda and are committed to making our industry more inclusive and diverse. In Australia, our Reconciliation journey continues to be a considerable focus across all levels of the Jacobs community as we progress our Innovate level Reconciliation Action Plan (RAP). Our Bronze Employer status in the Australian Workplace Equality Index for LGBTI+ inclusion recognises our progress in creating an environment where our Jacobs employees can bring their whole selves to work. We aim to embed inclusion and diversity in everything we do. We know that if we're inclusive, we're more connected, and if diverse, we're more creative. We accept people for who they are, regardless of age, disability, gender identity, marital status, mental health, race, faith or belief, sexual orientation, socioeconomic background, and whether you're pregnant or on family leave. This is reflected in our eight global Jacobs employee networks centred on driving inclusion and diversity – ACE, Careers, Enlace, Harambee, OneWorld, Prism, Vetnet, and our Women’s Network – find out more about our Jacobs Employee Networks here. No matter what drives you, you'll discover a way to cultivate, nurture and achieve your goals – all at a single global company. We're an equal opportunity employer and encourage candidates of diverse backgrounds to apply. Aboriginal and Torres Strait Islander peoples are strongly encouraged to apply. Jacobs aims to provide cultural safety at our interviews. Aboriginal and Torres Strait Islander peoples are invited to nominate a cultural representative to participate on the interview panel; please let your recruiter know in your application. Accessibility Please contact the team if you require support or reasonable adjustments regarding our recruitment process (for example, you need the application form in a different format). Don't meet every single requirement? Studies have shown that women and people from marginalised or underrepresented backgrounds are less likely to apply for jobs unless they meet every qualification. At Jacobs, we're dedicated to building a diverse, inclusive, and authentic workplace, so if you're excited about this role but your experience doesn't align with every requirement in the job description, we encourage you to apply anyway. You may be the right candidate for this or other roles. Please note: If you are being represented by a recruitment agency you will not be considered, to be considered you will need to apply directly to Jacobs.Show moreReport"
Ethos BeathChapman4.5 ★,"Senior Analyst, Model Governance - Credit Risk / SAS",Sydney,"$110,225",51 to 200 Employees,2005,Subsidiary or Business Segment,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,"Job Details Location Sydney Salary $100000 - $120450 per annum Job Type Permanent Ref BH-158184 Contact Eugena Gong Posted about 4 years ago The Role  This role sits within a vibrant and collaborative team of Model Governance professionals, with the objective to establish and maintain a robust credit risk model governance framework, and support the ongoing model monitoring of the Group.  The Accountabilities Manage ongoing monitoring of credit risk (retail & non-retail) models leveraged to establish and maintain ‘best practice’ risk management Proactively engage credit risk modellers, product risk managers, data and system team, project teams, independent model validators, regulatory affairs team and group risk governance team to keep up-to-date with most recent developments across the group Ensure core modelling data is managed and maintained to facilitate compliance, to meet business requirements and also APRA’s Data Management Framework (e.g. CPG235) Facilitate regular credit risk model monitoring forums and reviews of model monitoring outcomes Enhance existing model monitoring framework by adopting the use of BitBucket and Tableau Collaborate with various stakeholders to ensure data transition from warehouse to discovery environment to production environment is efficient and robust Keep track of risk issues and resolutions, recommend remedial action required to address marginal or unsatisfactory model performance Execute delivery of data requests and supporting analysis required for APRA annual IRB validation The Requirements 3+ years experience in credit risk analytics / management, with detailed understanding of data management, business and consumer portfolios across brands, underlying systems and data Understanding of analytics, models and data to facilitate effective credit risk management Can take initiatives in identifying new opportunities to enhance existing business processes through the use of statistical models and tools Good communication and stakeholder management skills, with the ability to learn and adapt Tertiary qualifications (Quantitative, Actuarial, Statistics or other relevant degree) or equivalent business experience Technical orientations - SAS programming, SQL, R, Excel with VBA, Word, PowerPoint, Bitbucket and Tableau For further information on this role or to confidentially apply, please send an up to date CV to eugenag@ethosbc.com.au or/and contact Eugena Gong on 02 8227 9200 or apply directly via the Apply for this job button. Only WORD FORMAT resumes will be accepted.Show moreReport"
Luxoft Financial Services UK Limited ( Australian Branch)4.1 ★,Lead Risk System Analyst (FRTB-SA/IMA),Sydney,"$120,000",10000+ Employees,2000,Company - Public,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,"Leading Banking Client in APACMUST have extensive FRTB-SA experienceWith experience in pricing and/or risk model validation for financial marketsProject DescriptionOur Customer is a Leading bank headquartered in Singapore implementing a front to back integrated platform for straight through processing and risk management.This is a multi-year initiative where different projects run in concurrence across streams including: new product initiatives, new entity roll-outs and regulatory compliances.The project you will be working on is a multi-year initiative looking to implement market-risk FRTB IMA for the customer by 2025.This project is a great opportunity for the successful candidate to gain or extend in-depth knowledge on FRTB IMA and/or Murex market risk implementation.ResponsibilitiesThe candidate will be working on the client's FRTB SA/IMA project as a market risk SME.This role is for the Global Markets Programme - Risk Project implementation using Murex v3. The role is based in Singapore and requires interaction with users and stake holders in Singapore & overseas.Cooperation with bank's business stakeholders (FO, Risk) and technology stakeholders (other BA's, Developers from different teams) is key to success.Ability and willingness to drive conversations with stakeholders to ensure adequate understanding of the solution and alignment to requirements is an important part of the role.The role requires the successful candidate to gather requirements, work with the vendors and drive the testing with the end users to ensure a successful deployment of the project.SkillsMust haveRequires in-depth understanding of Market Risk (VAR) with at least experience in Basel 2.5 and ideally experience in implementing FRTB SA/IMASelf-motivated risk management professional with an interest in delivering strategic change solutions to enable effective solutions around traded risk managementGood understanding of key market risk concepts (eg. traded products, VaR, stress testing, risk/limit management)Strong technical knowledge around a Market Risk implementation, ideally on the Murex applicationGood business domain knowledge of banking & trading bookHighly effective communication with technical stakeholders, proficient communicating with non-technical stakeholdersGood problem solving, analytical, synthesis, system thinking and solutioning skillsNice to haveFRTB SA/IMA experience is highly regarded.Murex experience is great to have but not a prerequisite. Other technical implementation exposure is also acceptable.Quant exposure.Job Type: Full-timeSalary: From $120,000.00 per yearWork Location: In personShow moreReport"
Resources Group AU1.0 ★,Quantitative Research Manager - Brand & Communications Insight,Sydney,"$100,000",1 to 50 Employees,1988,Company - Public,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,"Leverage the power of data to drive impactful brand strategies and award-winning communication campaigns.   Our client is Australasia’s largest and most successful branding, marketing and communications group comprising 40+ advertising, strategy, planning and insights agencies! This role sits within the group's leading Research, Insights and Strategy agency, a boutique team 25 who’ve cultivated a culture of collaboration and flexibility, emphasising L&D, progression and employee wellbeing. They’re known for weaving creativity with science and an ability to translate qualitative and quantitative data into insights that create brand strategies evaluation campaigns, and shape award-winning communication campaigns. They partner with some of Australia’s most influential social, government and commercial brands across financial services, tourism, defence, health care, technology, and retail.  About the role:  As a Quantitative Research Manager, you’ll sink your teeth into a constant stream of bespoke and tracking research projects – communications, brand strategy, customer segmentation, behavioural insights, U&A and policy evaluation. It’s influential, meaningful, and diverse work that’s intellectually stimulating. With a focus on delivering bespoke and insightful research projects, you will engage in various responsibilities, including. Client Engagement: Forge strong, enduring relationships with clients, unravel complex challenges, and craft tailored quantitative research briefs that address their unique needs. Insightful Analysis: Create and manage quantitative surveys and behavioural frameworks, conduct thorough quantitative analysis using Q, SPSS, and Excel, and seamlessly integrate qualitative research findings. Strategic Storytelling: Transform raw data and insights into compelling solutions and strategies, expertly crafting reports, presentations, and engaging client workshops. Team Development: Mentor and lead a team of junior researchers, contribute to new business development, and actively participate in networking and thought leadership initiatives. We’d love to hear from you if you have prior experience with quantitative research gained within a market or social research agency, are confident across all research process elements, and have a proven track record of delivering insights that drive impact. To apply, please get in touch with Emily Moser at Resources Group emoser@resourcesgroup.com or call me on +61 449 172 882  About Resources Group We are the Leading Global Talent Agency for Insights, Analytics & Data Strategy. Our consultants take the time to truly understand your career aims and are dedicated to providing tailored, impartial advice to find you the very best career move. We have access to an unrivalled and exclusive range of job opportunities with trailblazing agencies and blue-chips across Australia, NZ and APAC. Resources Group’s Diversity and Equality Policy determines that we submit applicants to our clients on the basis of merit and ability, regardless of race, colour, age, disability, family responsibilities, gender, marital status, nationality, religious or political views or affiliations, sexual orientation or socio-economic background.Show moreReport"
Mastercard4.3 ★,Senior Security Monitoring and Response Analyst,St Leonards,"$86,603",10000+ Employees,1966,Company - Public,Financial Transaction Processing,Finance,Unknown / Non-Applicable,"Our Purpose We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths, views, and experiences. We believe that our differences enable us to be a better team – one that makes better decisions, drives innovation and delivers better business results. Title and Summary Senior Security Monitoring and Response Analyst Security Operations Center (SOC) Senior Incident Response Analyst Role Description  Who is Mastercard? Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart, and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments, and businesses realize their greatest potential.  Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.  Overview The Security Operations Center (SOC) Incident Response Team is a high-performance team responsible for escalated security incidents. This position collaborates with the global team across different regions to maintain timely and high-quality incident handling. The Security Monitoring and Response Senior Analyst is an integral member of the SOC’s Incident Response team, providing direct support for security incidents and improving incident response program.  Do you want to be part of the team handling complex technical monitoring and response functions during a security incident?  Have you provided technical leadership or oversight to junior analysts?  Do you want to improve security operations through technical projects and data analysis?  Core Skills: Takes ownership of Incidents reported to the Incident Response Team end to end.Performs technical analysis for security Incidents, including for cases of malware, web attacks, lateral movement, and other ad hoc issues as they arise.Communicate incident updates and engage necessary stakeholders while responding to incidentsMaintain periodic daytime on-call hours to handle escalated events.Conduct After action review (AAR) sessions and share lesson learnt with stakeholders.Lead and conduct threat hunting activities.Understand and utilize scripting skills to automate investigation and analysis. Incident Response Process: Understand NIST and other IR standards such as CIS, ISO/IEC 27305 and SANSAble to implement IR Playbook in ambiguous situations while acting with urgency on ongoing incidents.Review existing playbooks and runbooks and make improvements and suggest changes.Develop new capabilities and identify automation opportunities.Technology and Growth:Identify and lead projects with the focus of making technological improvements to SOCIR operations.Participate in SOCIR metric and reporting improvements.Mentor and coach SOC staff members to assist with improving operations and increasing their capabilities.Master and become subject matter expert on key security concepts such as Cloud monitoring and response, Identify and Access Management, Malware and Forensics, Incident response and communications.  All About You Hold or able to gain one or more recognized security industry certifications like Security+, CEH, CISSP, CISM, SANS GSEC/GCIA/GCIH etc.Two years of technical security experience, with exposure to Digital Forensics/Incident Response (DFIR) functions.Experience with a SIEM tool and/or security orchestration applicationsStrong understanding of ATT&CK Framework, Common Web Attacks, NIST or ISO Incident Handling Procedures, Knowledge of Windows and Unix Based Operating Systems, and Networking Principles.Experience with PowerShell, bash, python, or other scripting languages desired.Demonstrated ability to work effectively in ambiguous and/or high-pressure situations.Demonstrated ability to work as part of a high-performance team.Availability for on-call rotations for escalations. Corporate Security Responsibility All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected that every person working for, or on behalf of, Mastercard is responsible for information security and must: Abide by Mastercard’s security policies and practices; Ensure the confidentiality and integrity of the information being accessed; Report any suspected information security violation or breach, and Complete all periodic mandatory security trainings in accordance with Mastercard’s guidelines.Show moreReport"
AC33.4 ★,ServiceNow Technical Business Analyst,Sydney,"$137,500",201 to 500 Employees,1999,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,"ServiceNow Elite Partner - all onshore work - good worklife balance Flexible work and strong focus on upskilling and internal progression Voted #4 Best Place to work in Australia in 2021 & 2022  ServiceNow Elite Partner - all onshore work - good worklife balance Flexible work and strong focus on upskilling and internal progression Voted #4 Best Place to work in Australia in 2021 & 2022  About the company  At AC3, our purpose is to make technology real, and as the leaders in secure multi-cloud solutions, we get to do this for our customers every day. We are an Australian owned IT Services Company, with offices in Sydney, Melbourne and Auckland, servicing over 50% of the NSW State Government and over 1,200 enterprise customers in Australia & NZ.  Our expertise: Cloud and infrastructure Cyber security Software and data integration ServiceNow   We’re a company that believes in doing the right thing by our customers and each other, and delivering on our promises. Beyond getting to work with cool tech and cool clients, you’ll also find real recognition and flexible work that works for you.  About the role  Our ServiceNow practice successfully won major programs of work and we're growing the team!  We are on the lookout for a solid ServiceNow Technical BA with experience across HR, Payroll and finance processes to join the team and work closely with a few of our financial services customers.  Some of your key responsibilities will be to: Contribute to the analysis and delivery of business process initiatives Organise and facilitate workshops with customers. Meeting with user groups to gather and analyse end user requirements as required. Create process maps and identify areas for potential improvement. Provide sound operational and solution options either independently or jointly with Solution Architecture/Lead Engineering. Develop functional specifications and document desired outcome of system enhancement/development. Produce technical specifications to communicate user requirements in technical terms to stakeholders. Coordinate User Acceptance Testing (UAT) to ensure the overall efficiency, functionality and user friendliness of system enhancements. Provide input directly into operational change management initiatives and training. Provide subject matter knowledge on ServiceNow or other relevant Product capability for our customers during engagements. Demonstrate detailed knowledge of products through the ability to accurately explain core system functionality, module capability and configuration options.   Skills & Experience 5+ years’ experience in a business analysis role Proven ability leading in large scale transformation in the Public/Private Sector or large commercial enterprise. Extensive experience across ServiceNow platform and modules such as ITSM, CMDB, HRSD, GRC. Experience in contributing to organisational change management efforts Outstanding ability to analyse, isolate and interpret business needs and develop appropriate artefacts/outputs. Proven ability to adapt and work under pressure in a complex environment with multiple stakeholders and firm deadlines. Industry certifications such as ServiceNow Certified System Admin (CSA) and ITIL Foundation certificate Outstanding level of written and oral communications skills, with a confident, personable and professional manner.   Benefits Exciting time to join an expanding Multi Cloud Solutions Provider with excellent reputation ServiceNow Elite partner, AWS Premier partner and Microsoft Gold & Tier 1 CSP partner Work with some of the brightest minds in the Industry Genuine flexible work environment (WFH & Office) Varied engagements, environments and clients (corporate and government) Strong investment in training and upskilling - certifications paid for. Mature team environment with a high level of engagement Exceptional working environment and culture with NO corner cutting Exceptional Manager and high-performing team Convenient Sydney or Melbourne CBD locations Facilities for socialising and relaxing $145-$160,000 package (base+super+bonus) per annum + benefits   Culture  As number 4 on Australia’s Best Places to Work 2021 & 2022 list, it’s clear that culture is a top priority at AC3 and we approach business with family values. We keep it simple and live by our fours ways of being: Own It: If I say I’m going to do it, I do it. And I give it my all. Better It: I take the current status quo and make it better. Brave It: I listen, say what needs to be said, and do the right thing. Especially when it’s tough. Enjoy It: I take my work seriously, but don’t take myself too seriously.  We’d love for you to experience the AC3 way for yourself! https://www.youtube.com/watch?v=jqlXk8T8Z3IShow moreReport"
Anton Murray Consulting4.7 ★,Senior Business Analyst - Equity Markets,Sydney,"$102,701",1 to 50 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"Sydney Investment Banking, Wealth Management Permanent Our client is a leading Fintech firm that works in support of AFSL’s stockbrokers, advisers and other wealth firms. They’re rapidly expanding and have many internal projects on; as such they’re seeking an experienced Business Analyst – ideally with an understanding and experience in equity markets and the stockbroking industry. The BA will work with their clients, as well as client services and development teams, to identify and document functional requirements, enhancements and workflow improvements to their technology modules and operations. The BA will analyse scope and drill down to prepare detailed requirements, through interaction with designated project team members. Ideal candidates will have strong technical Business Analysis skills, and ideally some knowledge and experience from within the Australian wholesale and retail equity markets sector plus ideally some compliance or capital markets operations at an AFSL Business Analysis Analysis to identify and specify the required enhancements to the modules, preparation of requirements statements, functional specification (desirable but not mandatory) Workflow Design – Analysis, design and documentation across the full range of business operational processes to meet customer needs Facilitation – host workshops (with internal and/or external stakeholders) to build-out, capture and validate requirements Operational Procedures – Documentation of targeted end-to-end business operational processes Project Coordination – close liaison and coordination with the broader team and third parties to identify priority, define and meet project objectives Essential skills: Extensive business analysis experience, capturing As-Is and To-Be, identifying system, UI and operational enhancements Ability to work effectively in a self-sufficient manner with limited close supervision, within a distributed-team structure Diligent in reviewing detail and comparing data capture to requirements Flexibility to manage competing priorities and tight deadlines Extensive hands-on experience with MS apps, including Visio, Excel, Word, PowerPoint Project, SharePoint and Teams Good attention to detail Excellent written and verbal communication skills Working within agile and waterfall projects; and Degree qualified Desirable skills Knowledge and experience in Australian wholesale and retail financial markets and products Compliance or capital markets operations at an AFSL Stakeholder management; and Technology related experience or degree Salary will be dependent on experience and background.Show moreReport"
Anton Murray Consulting4.7 ★,Senior Business Analyst – FinTech - Wealth Management,Sydney,"$102,701",1 to 50 Employees,--,Company - Private,--,--,Unknown / Non-Applicable,"Sydney Wealth Management Permanent Our client is a leading Fintech firm that works in support of AFSL’s stockbrokers, advisers and other wealth firms. They’re rapidly expanding and have many internal projects on; as such they’re seeking an experienced Business Analyst – ideally with an understanding and experience in equity markets and the stockbroking industry. The BA will work with their clients, as well as client services and development teams, to identify and document functional requirements, enhancements and workflow improvements to their technology modules and operations. The BA will analyse scope and drill down to prepare detailed requirements, through interaction with designated project team members. Ideal candidates will have strong technical Business Analysis skills, and ideally some knowledge and experience from within the Australian wholesale and retail equity markets sector plus ideally some compliance or capital markets operations at an AFSL Business Analysis Analysis to identify and specify the required enhancements to the modules, preparation of requirements statements, functional specification (desirable but not mandatory) Workflow Design – Analysis, design and documentation across the full range of business operational processes to meet customer needs Facilitation – host workshops (with internal and/or external stakeholders) to build-out, capture and validate requirements Operational Procedures – Documentation of targeted end-to-end business operational processes Project Coordination – close liaison and coordination with the broader team and third parties to identify priority, define and meet project objectives Essential skills: Extensive business analysis experience, capturing As-Is and To-Be, identifying system, UI and operational enhancements Ability to work effectively in a self-sufficient manner with limited close supervision, within a distributed-team structure Diligent in reviewing detail and comparing data capture to requirements Flexibility to manage competing priorities and tight deadlines Extensive hands-on experience with MS apps, including Visio, Excel, Word, PowerPoint Project, SharePoint and Teams Good attention to detail Excellent written and verbal communication skills Working within agile and waterfall projects; and Degree qualified Desirable skills Knowledge and experience in Australian wholesale and retail financial markets and products Compliance or capital markets operations at an AFSL Stakeholder management; and Technology related experience or degree Salary will be dependent on experience and backgroundShow moreReport"
